artist_id,name,popularity,followers
2DzRMyWgjuMbYvt5BLbpCo,Anthony Hamilton,60,1588072
4ghjRm4M2vChDfTUycx0Ce,New Found Glory,60,850485
78xUyw6FkVZrRAtziFdtdu,The Roots,60,1404049
3s2wTjWxK8NOX09dmsvVOh,Chingy,60,978644
6cXMpsP9x0SH4kFfMyVezF,Josh Groban,60,961035
6S58b0fr8TkWrEHOH4tRVu,Switchfoot,60,707183
7rZNSLWMjTbwdLNskFbzFf,Sugababes,60,704177
39mHYiNmLR7p8PXNG8Wll6,Remy Ma,60,796654
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,60,1038895
07VmOvmuBp9G0gb8BTrpn0,Mike Jones,60,620771
6S0GHTqz5sxK5f9HtLXn9q,Garbage,60,1238099
6jxLcPfLvVwcz7bmzOWwwE,DeeBaby,60,136073
4J3wzDMI97AlGimdiVcaLb,Crazy Frog,60,557860
7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,60,283562
0XHiH53dHrvbwfjYM7en7I,Chris Cornell,60,2218592
6CWTBjOJK75cTE8Xv8u1kj,Feist,60,775577
2pH3wEn4eYlMMIIQyKPbVR,DragonForce,60,1089824
37NqXwtb6nIEqRt4EJSoIO,Duffy,60,952300
2qSEpijpT3YSXgxcXac1ly,Chris Willis,60,12649
6uSKeCyQEhvPC2NODgiqFE,The Wailers,60,562518
2aYJ5LAta2ScCdfLhKgZOY,Cobra Starship,60,502838
1zV9UjTUevjp5VUddqIUUn,Mr Hudson,60,29468
64g59lHsc4g2jMFokrKDGW,My Darkest Days,60,616586
1KYszkVzlhV3rAqmAcYIgd,Victorious Cast,60,2028116
2OTfr6S2kuHRYStjt1IkY6,Victoria Justice,60,959134
1sDVuztNhGcetCLChkleDA,Michel Teló,60,3017967
4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd,60,2605400
1t22AdiJ8P9eXOnoJ8xPJT,YTB Fatt,60,133334
5xKp3UyavIBUsGy3DQdXeF,A Great Big World,60,584400
1LOB7jTeEV14pHai6EXSzF,Cash Cash,60,690163
0kkxsdcaWmWU2yWAqclDh4,Rixton,60,752241
5bgfj5zUoWpyeVatGDjn6H,K CAMP,60,1718249
07d5etnpjriczFBB8pxmRe,BJ The Chicago Kid,60,451919
34bhyY8jfKez7uKakMfy4y,Maddie & Tae,60,1193239
66AE89GQTx88zLYhXn1wFK,Sam Martin,60,23514
1HxJeLhIuegM3KgvPn8sTa,Jack Ü,60,1077883
6jsjhAEteAlY0vCiLvMLBA,ROZES,60,126272
6y5amJcTjeDgLXIjtQLMst,SAYGRACE,60,206148
5M0lbkGluOPXLeFjApw8r8,DRAM,60,848565
7LvoDJUNGnOrPdGRzVtOJ9,Young M.A,60,1514581
5fyDppLDl1juIu1BcUT5zh,Digital Farm Animals,60,71926
4QS6MMKct3F3LkN7cr6vHg,Thomas Doherty,60,34445
3kJ7YsRgaO8ggKD1lw4C2T,Dylan Playfair,60,13576
0LyOADBjj28cbvJWTXUEGA,Loren Allred,60,205152
2hPgGN4uhvXAxiXQBIXOmE,KIDS SEE GHOSTS,60,982173
1fd3fmwlhrDl2U5wbbPQYN,Apashe,60,384442
1GVenmuuAtusi17LY6FvgI,Skilla Baby,60,166119
44IvvHRk2XF243QLA2VOa8,Stunna 4 Vegas,60,836588
4ArPQ1Opcksbbf3CPwEjWE,Emilee,60,100809
56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,60,130949
44vREmJC0OlVZjZaGLqVEd,Morray,60,252067
7EWU4FhUJM1sZQgQKdENeT,Hopsin,60,2414711
5lcDGoJUr5WY5bCFAfYbCU,KIRBY,60,221802
35R1B97CfrqKFFI3QBkTDx,RealestK,60,414200
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,61,530338
0MoaBi6dSquXp6rrlqlF8R,Buscabulla,61,97904
46MWeeHNVMYRIIofQBEX98,BEAM,61,75679
7DQYAz99eM3Y5PkP9WtUew,Jax,61,713956
0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.,61,101123
1zkKkDDra0jlsiJYz57P3P,Mustafa,61,102646
5pCGvSxNNUcddlRrG0wsrY,Roisee,61,20289
3IDfJpj4YVkaBl7Dd52Pxv,Byron Messia,61,106871
2qwXeRk8VBAegbUnf3xdyi,Ashley Cooke,61,138110
7LzTBVNarOeaDXFdzOugAI,Sly Pyper,61,2811
5xhQRvvr6V7zoQn5MPNZfJ,skyemane,61,68669
6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,61,1588663
46lnlnlU0dXTDpoAUmH6Qx,Lou Bega,61,131904
7mPcfx7PhnBh6n4HMCd61A,John Michael Montgomery,61,1064457
3THMgU4KdL7LlO5TEREs2g,Joe Diffie,61,826940
336vr2M3Va0FjyvB55lJEd,D'Angelo,61,1230878
4ylR3zwA0zaapAu94fktwa,Macy Gray,61,685676
6ZhjJOJXXwnPS8PrXdmjLw,UGK,61,921257
79FMDwzZQxHgSkIYBl3ODU,Trace Adkins,61,2617527
7352aRY2mqSxBZwzUb6LmA,Bow Wow,61,1498893
5J6L7N6B4nI1M5cwa29mQG,Alison Krauss,61,381494
4L3GTE04bW5N7azA9QPhjA,Beenie Man,61,524255
05RZIdfz59ZW2FvFuwnmNK,K-Ci & JoJo,61,1744838
1Z8ODXyhEBi3WynYw0Rya6,De La Soul,61,1041138
4nlqDmbzFzbNITaqjJv7D7,The Sundays,61,345388
4iSKnRZAxkmqNok6tv10Se,Crazy Town,61,552034
6TZdvF1kFzwnQLgHQynzsO,Alien Ant Farm,61,887386
2AOt5htsbtyaHd5Eq3kl3j,Maxwell,61,1692641
5S6hjAxgxjsLylsTtMIimO,Saliva,61,993390
7wg1qvie3KqDNQbAkTdbX0,Louis The Child,61,480622
3L2SIGZah4QZSvN4wC8rHl,City Spud,61,3365
15GGbJKqC6w0VYyAJtjej6,Fatman Scoop,61,66778
2Pfv2w8a20xzC7Dr7QXRqM,Mudvayne,61,1918416
6zTbBugfNc95zo8ClFDhIn,Troy,61,109686
46auOkH1pk28rWrSoUNhLo,Orville Peck,61,430084
74aLweE8FHHf4yN5TWv1GM,HIM,61,772831
7dWYWUbO68rXJOcyA7SpJk,Fort Minor,61,622409
5bf6yYgHODBW5EreBZshpX,Styles Of Beyond,61,60847
3M4ThdJR28z9eSMcQHAZ5G,The Fratellis,61,861475
3ao3jf5d70Tf4fPh2bnXVl,We The Kings,61,1280342
1GbrJTB56Xs4XQGlmVbaCf,Savage,61,52642
4Lm0pUvmisUHMdoky5ch2I,Apocalyptica,61,1067799
4FZ3j1oH43e7cukCALsCwf,Jack White,61,1366303
56x8mYvS3cyDGAi8N2FxbB,Randy Houser,61,1034560
6prmLEyn4LfHlD9NnXWlf7,Adam Lambert,61,1624898
3DgcBA7P0ji5co7Z1Gfp2Q,Kristin Chenoweth,61,167735
5Yu3b48Y29bZlI1cLPOZJz,Danny Gokey,61,424591
2Zi3RrdQqk63Xj0914STkS,Naomi Scott,61,352280
77IURH5NC56Jn09QHi76is,Bad Meets Evil,61,1707765
6p5JxpTc7USNnBnLzctyd4,Phillip Phillips,61,1123353
4XqfpACObRB5AsBcUYjL8X,MC Eiht,61,372744
16GcWuvvybAoaHr0NqT8Eh,Alabama Shakes,61,1647152
7qRll6DYV06u2VuRPAVqug,Foxes,61,313099
4kKaAWGdu6WW0W415RWaQA,South Park Mexican,61,1030286
4UxLFBvSr4xMDpHe1lrLrH,Ross Lynch,61,1053150
6pBNfggcZZDCmb0p92OnGn,Chase Rice,61,1192416
2OjoIDVPQKT9B7loZbPEfp,Claudia Leitte,61,1084909
08b2PA6eFyugsWAk41eQKZ,Lesley Gore,61,377646
2vVNxGBvKRQMWwI5c8KmYh,Tujamo,61,272110
6VxCmtR7S3yz4vnzsJqhSV,Sheppard,61,309523
1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,61,2007369
0CjWKoS55T7DOt0HJuwF1H,Bipolar Sunshine,61,85532
4u5smJBskI6Adzv08PuiUP,Kiiara,61,924798
2auiVi8sUZo17dLy1HwrTU,Solange,61,2100055
1T8S48bD91THNKBByWBDyn,Dwayne Johnson,61,313762
759h9uEwoHm8KKq1pGI9RH,Opetaia Foa'i,61,14420
2x7EATekOPhFGRx3syMGEC,The Knocks,61,236803
4IprNlQiJZUUJhDl0fL2SL,Quando Rondo,61,2691868
1cZQSpDsxgKIX2yW5OR9Ot,Lennon Stella,61,385874
1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,61,178092
3wVXTWabe3viT0jF7DfjOL,Vedo,61,523200
0WK3H9OErSn5zKOkOV5egm,DDG,61,1344413
44JEJiBvti7NiEhAfzWstv,MO3,61,914886
0n6sKrG0xKAf8xmdqeNGke,Los Legendarios,61,87596
2SJhf6rTOU53g8yBdAjPby,SoFaygo,61,807207
3xs0LEzcPXtgNfMNcHzLIP,Rockwell,61,74624
1FtBEIWAwvw5ymBen5GICR,Chlöe,62,563964
3xLU748QxpTmIVaiNXXg0P,Encanto - Cast,62,80873
1vaQ6v3pOFxAIrFoPrAcom,Ari Lennox,62,817146
35sCXuy5gN6Or69rZ9vqBs,Birdman,62,1305729
7FOQfJbC3e4GNoheojERnF,SleazyWorld Go,62,427784
6Iz3eq2aQGFf7TbGT2iahL,Gabby Barrett,62,367582
4IndUOBCZYZg61557iq2A9,Maldy,62,141919
2iI5KWXLjw1tqLQsdjuo0e,Chael Produciendo,62,19491
0sMAHzxguan2KpnKFZPW2d,Sadie Jean,62,246606
3IaKn0ExWTMPqa0mscUYw3,Only The Family,62,547971
5ujvZU2thXjZgFKPUt1rDt,Chayce Beckham,62,133749
5KTykbPcDB4GYS49jcHbWh,Jessica Pratt,62,135526
02rd0anEWfMtF7iMku9uor,Reba McEntire,62,2099964
4p07QU02SrLsaORo25h2Lg,Sammie,62,596255
2siHvYaxjaW5rKVRiIrMYH,Anastacia,62,402854
6lHL3ubAMgSasKjNqKb8HF,Mýa,62,1445634
2GHclqNVjqGuiE5mA7BEoc,Common,62,977911
3IhWQSrLj8EJjdvjFTpCyo,Vince Gill,62,616485
4hB4SmzreXMTGWYj7KQ7QN,Rayvon,62,11347
1VbWUxZTRNY2gw3qZ1tg9W,The Corrs,62,1193130
6vytZ677lz4LzCrUDcDokM,Blu Cantrell,62,303447
53QzNeFpzAaXYnrDBbDrIp,The Isley Brothers,62,1877065
4Js9eYwAf9rypNtV8pNSw9,Petey Pablo,62,583242
2x8KDZdSONA3872CnhaAlX,Styles P,62,710193
0vKWxtht5v5MoAu4DID0Ub,Jeremy Jordan,62,117183
5UdPkKWd8YNR5xGcmqH9QJ,Jason Weaver,62,16559
4IR8ZkpbyyKrqsIzchF3NB,Crossfade,62,929945
5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,62,1268034
3rs3EOlJ8jyPpdGiQ9Mhub,Monchy & Alexandra,62,1073917
0f5nVCcR06GX8Qikz0COtT,Omarion,62,2958154
3aBkeBhwadnWMWoVJ2CxJC,Rob Thomas,62,938870
6G9bygHlCyPgNGxK2l3YdE,Vanessa Hudgens,62,1980333
2aZtzjAzD8fq3OhZ9egqda,Alacranes Musical,62,856288
19I4tYiChJoxEO5EuviXpz,AFI,62,933051
40xbWSB4JPdOkRyuTDy1oP,Nicole Scherzinger,62,2415487
0vWCyXMrrvMlCcepuOJaGI,BOYS LIKE GIRLS,62,1222976
3pbi8H08p95NUZ7m6ybxUV,Static Major,62,11616
6tbLPxj1uQ6vsRQZI2YFCT,In This Moment,62,1355551
7gbmX8SsfjEjxDMzBi1ZOL,Joe Jonas,62,1749994
7gSjFKpVmDgC2MMsnN8CYq,Jazmine Sullivan,62,2096995
5yhxqYI0JBwUKfXpSEjiM8,Jamey Johnson,62,787213
5OrB6Jhhrl9y2PK0pSV4VP,Young Money,62,3053184
7C64wNX3howEFZjAYRKsfP,The Cataracs,62,107962
0bfX8pF8kuHNCs57Ms4jZb,Roscoe Dash,62,258986
2jLE4BoXHriQ96JagEtiDP,Lauren Bennett,62,8619
4VhL8KLjVso4vLfOLVViTb,Bridgit Mendler,62,1331498
3TaUSUXn41GixL7zbvrIDt,A-Trak,62,133296
5oNgAs7j5XcBMzWv3HAnHG,DJ Drama,62,1423988
2lolQgalUvZDfp5vvVtTYV,Tony Bennett,62,952315
2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore,62,1262530
4ULO7IGI3M2bo0Ap7B9h8a,Teyana Taylor,62,1931933
0IROOdQ2fQUcoaEPqt1Isg,Florence Welch,62,40816
7sfgqEdoeBTjd8lQsPT3Cy,Emeli Sandé,62,2167782
19Fi1Rj7kk8kyiwxpXy3yM,August Alsina,62,2645723
1bT7m67vi78r2oqvxrP3X5,Naughty Boy,62,344080
59hLmB5DrdihCYtNeFeW1U,Glen Campbell,62,521480
382aq8Pij5V2nE2JMHMoxl,Hoodie Allen,62,694209
2VAnyOxzJuSAj7XIuEOT38,AlunaGeorge,62,437185
5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,62,1140618
0p3tzEAt0XWrBqbrwBoN1I,Kyle Hume,62,264558
39NR3AUhpbbqKM33vWn2fp,Brothers Osborne,62,1261190
7pFeBzX627ff0VnN6bxPR4,Desiigner,62,3513712
4VZY0nxYMSNotbS7WjNVQy,Nyla,62,7000
2zzpznMuhKlKlqh1ma7Sms,Dakota,62,18396
6xHUXzrfhFgnIv86EBR3Ml,kai,62,33424
4qBgvVog0wzW75IQ48mU7v,KYLE,62,1083274
3iri9nBFs9e4wN7PLIetAw,gnash,62,1573334
3S0tlB4fE7ChxI2pWz8Xip,Giggs,62,520630
2uTXJwJ1Q9PA2ji51RWeQm,Mitchell Hope,62,43548
3gGUMEwIX6XodWsYEvKSal,YBN Nahmir,62,2992908
1ShZZUjkbXCjhwrb18BA8I,Bryce Vine,62,510232
6eYFryfcEu3QSq59D62wZQ,Brendon Urie,62,109859
0ceH34CATvfgphxnLRWFkm,9lokknine,62,532359
372IgXgnCt4wlfumrMTIOs,Big Boogie,62,307832
1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,62,256225
6trIghKwHRUyxwvm66HLHH,Fousheé,62,217737
4nZmMrwH6LxHnCzQv4IFUE,BIG30,62,651607
7K78lVZ8XzkjfRSI7570FF,José Feliciano,63,409753
2VSHKHBTiXWplO8lxcnUC9,GAYLE,63,636813
1E2AEtxaFaJtH0lO7kgNKw,Russell Dickerson,63,511708
5Matrg5du62bXwer29cU5T,Benny The Butcher,63,449671
3bhu7P5PfngueRHiB9hjcx,Elle King,63,628808
5wD0owYApRtYmjPWavWKvb,Giant Rooks,63,497168
2RDOrhPqAM4jzTRCEb19qX,Sheck Wes,63,1635867
12PSlydMSjEHzSCj9X5qv7,Baby Bash,63,964771
0bBz5bRBkExaej2HxtVfCw,347aidan,63,500951
2qAwMsiIjTzlmfAkXKvhVA,Armani White,63,568865
3CygdxquGHurS7f9LjNLkv,Little Big Town,63,2808387
6FAo7ORAHEzSSf5q10LLfN,Lil Mabu,63,1387468
5xkFVS6IwwgHEAaRzXc9U3,Tay Keith,63,61255
0n4Fao9kbjgM76RmVlfSwr,YG Marley,63,648242
64rxQRJsLgZwHHyWKB8fiF,Eiffel 65,63,386435
7Aq8lpLMSt1Zxu56pe9bmp,Jagged Edge,63,2149822
25NQNriVT2YbSW80ILRWJa,Faith Hill,63,1869329
4uN3DsfENc7dp0OLO0FEIb,Sugar Ray,63,988880
78SHxLdtysAXgywQ4vE0Oa,Bush,63,1906157
2Xu7q46Hf02xOoEIm4E1Qs,Big Pun,63,1432432
6BMQo3hxi4qwLiZpHKK5iL,A.B. Quintanilla III Y Los Kumbia Kings,63,100346
6nDLku5uL3ou60kvCGZorh,Bloodhound Gang,63,1003871
2tbvDi9eXf9XXp06LupkED,Alice Deejay,63,162066
5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,63,1612065
60rpJ9SgigSd16DOAG7GSa,Billy Ray Cyrus,63,253809
6NyJIFHAePjHR1pFxwisqz,Kurupt,63,731238
5wTdspmxzb8V4ZjvDodpBo,A Touch Of Class,63,43653
2DnqqkzzDKm3vAoyHtn8So,Uncle Kracker,63,727911
0kJMPTXq7h3ztpDukSx5iD,Pras,63,31841
5aMmmNxw4vgpc5XC6hK0zp,The Calling,63,803896
5ND0mGcL9SKSjWIjPd0xIb,Bowling For Soup,63,1167173
4DFhHyjvGYa9wxdHUjtDkc,A Perfect Circle,63,1909360
4NgNsOXSwIzXlUIJcpnNUp,Sarah McLachlan,63,900323
6evKD5JWJON3qPBJtUEmtY,G-Unit,63,2494514
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,63,2389188
41Q0HrwWBtuUkJc7C1Rp6K,311,63,1082983
3vDUJHQtqT3jFRZ2ECXDTi,Lloyd Banks,63,1370131
0niJkG4tKkne3zwr7I8n9n,Finger Eleven,63,761329
4HgF4KnohByNElYid7iCNb,Bobby V.,63,984669
55VydwMyCuGcavwPuhutPL,The Used,63,1214752
2gUMs9PE8XZVQyzCDqaYmW,High School Musical Cast,63,1403864
5zzrJD2jXrE9dZ1AklRFcL,KT Tunstall,63,432954
24XtlMhEMNdi822vi0MhY1,Taking Back Sunday,63,871649
6BMhCQJYHxxKAeqYS1p5rY,Hinder,63,1926293
1XpDYCrUJnvCo9Ez6yeMWh,Tenacious D,63,1840500
3z6Gk257P9jNcZbBXJNX5i,Regina Spektor,63,1403641
4LG4Bs1Gadht7TCrMytQUO,The Shins,63,1191595
7w29UYBi0qsHi5RTcv3lmA,Björk,63,2160430
2cADQgiLMjNhbsfeN52Bf3,Swizz Beatz,63,438016
4IliztYDlfMvzQzbx50o60,Flyleaf,63,1298722
13VwGEitoK8J0qjNjbgeTN,Flex,63,307090
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,63,506390
0jW6R8CVyVohuUJVcuweDI,The Piano Guys,63,1320170
5P2rwRBgIN450RaJxdjYdA,Kardinal Offishall,63,84061
7pGyQZx9thVa8GxMBeXscB,K'NAAN,63,258593
1Bo8Afb2Qbjs4x6kJHyjle,Gigamesh,63,39406
7Ip2u3e5Nv6fFb5xyIHxEE,DEV,63,252864
0j8QSBQZ9MNSGjHr1Vll1R,Natalia Jiménez,63,1042133
53sIBaVjXQhfH89Vu6nEGh,GoonRock,63,7146
2OpqcUtj10HHvGG6h9VYC5,George Jones,63,1245139
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,63,1179469
0BmLNz4nSLfoWYW1cYsElL,Alexandra Stan,63,385743
4njdEjTnLfcGImKZu1iSrz,AWOLNATION,63,2076792
1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,63,170995
0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,63,535740
3s73tswJycj6HTBNNN393z,John Ryan,63,4096
2vaWvC8suCFkRXejDOK7EE,SOJA,63,1112376
3QLIkT4rD2FMusaqmkepbq,Rachel Platten,63,933870
4TH4BHy0LdBi3dpBW4P2UX,R. City,63,170886
1rw8ZTLnDHd74TWDDukjVi,Conrad Sewell,63,115164
73jlPRxT7z5xk29sMqFDjU,Tommee Profitt,63,280412
5X1JzPIIonP3u9lA580pPT,Francesco Yates,63,42308
6X8WdFjrNhXATMDSs26aCc,Curren$y,63,1048254
374sWpAJsbZckf98df2jJJ,Fuse ODG,63,141940
726MxZBpkxnnoKl6aN7mmj,Cookin' On 3 Burners,63,82756
5pUo3fmmHT8bhCyHE52hA6,Liam Payne,63,9998867
5VJN4jB6PqqEg4kJiAj6Eu,Renée Elise Goldsberry,63,42562
6IZ4ctovY9dl7bgHClAvKJ,LSD,63,355363
3CjlHNtplJyTf9npxaPl5w,CHVRCHES,63,1396788
5MbNzCW3qokGyoo9giHA3V,EARTHGANG,63,871293
0vRvGUQVUjytro0xpb26bs,Arizona Zervas,63,759717
7arQA31aZVS8yS6zUveWzb,CJ,63,245847
7okSU80WTrn4LXlyXYbX3P,Clinton Kane,63,909878
26cMerAxjx9GedFt0lMDjm,Bella Poarch,63,1328522
4AA474G2hRfrHyGrfyDseO,Mozzy,63,816373
1c70yCa8sRgIiQxl3HOEFo,Cherish,64,634913
3KNIG74xSTc3dj0TRy7pGX,Yung Bleu,64,1560211
4sIl4BTo9l9KqEi0Y3RE72,Carly Pearce,64,467870
51ZSh80McCt7vbqHouzW0A,Yahritza Y Su Esencia,64,819861
2AMeiDbfU2vonrTkpXDKUu,Kay Flock,64,999535
37hAfseJWi0G3Scife12Il,City Girls,64,2652445
30e8DmahrEamvLbFRPdWmk,Justin Moore,64,1869896
50NoVNy9GU1lCrDV8iGpyu,Ol' Dirty Bastard,64,1085832
6udveWUgX4vu75FF0DTrXV,TAEYANG,64,1455365
4DHLoiIqFYYFjH09WduvFd,Coco Jones,64,518729
0fGcIStdT1OpFFhOC7Wp36,Teezo Touchdown,64,289960
6IkfE2JyVoKwBZXvuytKX3,Oliver Anthony Music,64,876752
3ONGmday8YN8AkbsRk01iL,Lojay,64,490802
79KQgTCu4wV38ECYKn62DZ,White Gold,64,11597
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,64,1412867
0IF46mUS8NXjgHabxk2MCM,Kelis,64,633317
4Y7tXHSEejGu1vQ9bwDdXW,Fatboy Slim,64,1284019
5IFCkqu9J6xdWeYMk5I889,Gloria Estefan,64,811995
44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins,64,1137887
0le01dl1WllSHhjEXRl4in,Tamia,64,1791671
7xTKLpo7UCzXSnlH7fOIoM,Redman,64,1251997
7J2lZBANizgPNfUzux31PV,David Gray,64,623421
26s8LSolLfCIY88ysQbIuT,Three 6 Mafia,64,1359739
0AkpPlFLnr0VQwZQeMGht0,Modjo,64,224921
2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band,64,2019331
4jCbgl5Dmt3uOh8WRQfpPs,Bilal,64,291234
3ciRvbBIVz9fBoPbtSYq4x,Lil Jon & The East Side Boyz,64,957372
6KO6G41BBLTDNYOLefWTMU,P.O.D.,64,1983887
4FtSnMlCVxCswABUmdhwpm,Carly Simon,64,1185912
2N4EYkIlG1kv25g6Wv8LGI,Killer Mike,64,459177
4Y8LpEiP4uKTP02lSYEWJV,HIXTAPE,64,95587
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,64,646031
2Q3eZMfDQgT8MhPowKFXYO,t.A.T.u.,64,892149
6APm8EjxOHSYM5B4i3vT3q,MercyMe,64,1864962
5GtMEZEeFFsuHY8ad4kOxv,Seal,64,1902144
4sb7rZNN93BSS6Gqgepo4v,Too $hort,64,1584189
3zxKH0qp3nBCuPZCZT5Vaf,Yellowcard,64,1527332
1yAwtBaoHLEDWAnWR87hBT,Modest Mouse,64,1491606
0YrtvWJMgSdVrk3SfNjTbx,Death Cab for Cutie,64,1541908
4akybxRTGHJZ1DXjLhJ1qu,Kirk Franklin,64,1747803
7nU4hB040gTmHm45YYMvqc,Hannah Montana,64,4763762
1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,64,1270405
0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,64,1947205
2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,64,2429594
3jksrX4oBklxR78ft8gv3j,Plies,64,1927071
4hKkEHkaqCsyxNxXEsszVH,John Travolta,64,145074
74eX4C98E4FCrAMl39qRsJ,Theory of a Deadman,64,2151338
0FWzNDaEu9jdgcYTbcOa4F,3OH!3,64,1004886
6c4sUNBgdonFJz8Kx2VsGz,Madcon,64,438561
0mXTJETA4XUa12MmmXxZJh,Eddie Vedder,64,1629606
7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,64,130111
0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,64,840035
3cQA9WH8liZfeja1DxcDYE,Armand Van Helden,64,273277
3kVUvbeRdcrqQ3oHk5hPdx,GROUPLOVE,64,1199700
2dd5mrQZvg6SmahdgVKDzh,PSY,64,1635654
6WLvgbfYXQPO396oJEYCsi,Macklemore & Ryan Lewis,64,11525
4vpGVGgxSDcCTmqYbsOnsn,Amber Coffman,64,20634
33W1pnW9zScZtYTnAoWnOT,Mr. Probz,64,340139
2M4eNCvV3CJUswavkhAQg2,James Newton Howard,64,367090
50OApTJurDusIo9dGTqSU4,Lilly Wood and The Prick,64,251026
7BMccF0hQFBpP6417k1OtQ,Action Bronson,64,836925
610EjgFatGvVPtib97jQ8G,NEEDTOBREATHE,64,843046
1DTZRmlVZBxx2wRQBtx6yi,Midland,64,312851
1DvtabXAjfrMihPP6JQdHs,Shy Glizzy,64,866859
6i392l38cR3uBPF0DbNs7S,Quality Control,64,1405713
3uZFBSsMiooimnprFL9jD1,Snow,64,72760
1MIVXf74SZHmTIp4V4paH4,Mabel,64,2027895
6V3F8MZrOKdT9fU686ybE9,Mark Morrison,64,116813
1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,64,750709
3eVa5w3URK5duf6eyVDbu9,ROSÉ,64,7108539
2kCO8LXN1usaOPL3iEE28I,Tai Verdes,64,822120
4iDroUFo89Y7YBsdDTBmTD,Sueco,64,625998
0ebNdVaOfp6N0oZ1guIxM8,SUGA,64,5252745
7sKxqpSqbIzphAKAhrqvlf,Walker Hayes,65,678996
4pnp4w9g30yLfVIAFnZMRd,ACRAZE,65,135786
4FlG0V0jhLO4qGpayFOphj,EST Gee,65,614730
2FcC4sDMXme2ziI7tGKMK8,David Gilmour,65,1938595
6FD0unjzGQhX3b6eMccMJe,Ghostface Killah,65,944400
4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,65,1383570
0gg11prPP6OqtUvBcKnPpq,Rylo Rodriguez,65,543579
26AHtbjWKiwYzsoGoUZq53,Pentatonix,65,3756722
2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile,65,839543
1lpOgw56wZLDa8gaP6bSIs,Fast & Furious: The Fast Saga,65,87686
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,65,745261
4PNHuWkk4ee6R8WEhFVPf5,NoCap,65,1306218
0k7Xl1pqI3tu8sSEjo5oEg,Paul Wall,65,853700
4VCriUU9CsPnUvoAsxVk1p,310babii,65,155842
6Uh8uJyN9g7oFjDK16nJgb,Juelz Santana,65,843688
2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,65,760287
3X458ddYA2YcVWuVIGGOYe,Toni Braxton,65,4234164
5tth2a3v0sWwV1C7bApBdX,Lil' Kim,65,1771381
1wiBLzTI7z9RUwEpNPdFT6,Mase,65,842340
6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,65,1648991
5PokPZn11xzZXyXSfnvIM3,Lifehouse,65,2043704
2JyWXPbkqI5ZJa3gwqVa0c,Craig David,65,913634
5Qi4Bb7a8C0a00NZcA77L0,D12,65,3169455
19y5MFBH7gohEdGwKM7QsP,Luther Vandross,65,3255852
3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,65,2102522
6nzxy2wXs6tLgzEtqOkEi2,Monica,65,2635808
49qiE8dj4JuNdpYGRPdKbF,Stone Sour,65,2933178
5ypxebeHEIXjMtJb17uJlI,Jet,65,615252
23LbwefIODbyGdRbAz3urj,Yung Joc,65,824042
5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,65,554207
29WzbAQtDnBJF09es0uddn,Corinne Bailey Rae,65,807305
1SImpQO0GbjRgvlwCcCtFo,The Red Jumpsuit Apparatus,65,1407107
4DYFVNKZ1uixa6SQTvzQwJ,Ken-Y,65,361599
6z7xFFHxYkE9t8bwIF0Bvg,Boosie Badazz,65,2432127
1W3FSF1BLpY3hlVIgvenLz,The-Dream,65,1301394
2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,65,1950278
5L15t6I0PQS9SBXbiklPEN,Summrs,65,443983
57dN52uHvrHOxijzpIgu3E,Ratatat,65,596290
6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,65,4356718
